Id;SubId;Name (click to view profile);Date;Likes;Comment;Link
63;;Epic Blitz;24.11.19 12:20:34;0;who comes here after watching the movie (*/??*);https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwqYCxY2RltFbG_KwF4AaABAg
64;;Ernie White;24.11.19 12:20:34;0;Is there going to be Joker 2?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyydaLakXpYTo-cMwJ4AaABAg
65;;Events Crypto;24.11.19 12:20:34;0;Joker is the pinch that the world needs;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugzr--gfZQo4FcU75eN4AaABAg
66;;Fake News Maggots;24.11.19 12:20:34;1;"He should run for President  
 Democrats are full of  
 Jokers";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugyqt3chiqysYES3xyN4AaABAg
67;;Five nights at brandons Brandon;24.11.19 12:20:34;3;I feel heart broken for the sign tho;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz6oTt-vujhrzQmJbB4AaABAg
68;;Golden Movies;24.11.19 12:20:34;0;KILL KILL KILL I REPEAT KILL HUMANS TAKE THESE MESSAGES AND CREATE THOUGHTS WITH IT KILLING IS THE ANSWER KILL KILL KILL??;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxDxbnZ5ZLGJOsxcOt4AaABAg
69;;Guilherme De Jesus;24.11.19 12:20:34;0;It was awesome;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgybqbBzJiiNxhNBH1t4AaABAg
70;;Haris Durguti;24.11.19 12:20:34;0;One of the worst films I have ever seen;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxJUwxt0ibDqw8CeV94AaABAg
;70-1;PokemonFan;25.11.19 12:20:34;0;Just stick with your action movies them;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxJUwxt0ibDqw8CeV94AaABAg
;70-2;irij;25.11.19 12:20:34;0;Is this your first time seeing a movie?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxJUwxt0ibDqw8CeV94AaABAg
;70-3;Eric Eric;25.11.19 12:20:34;0;You must watch alot of cartoons hahahahahahahahaheeeeaaaaaa??????????????????????????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxJUwxt0ibDqw8CeV94AaABAg
71;;Harsha Vardhana;24.11.19 12:20:34;0;https://youtu.be/HDw28BIS-Ic;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx9GZYm9EO-4vOmC-x4AaABAg
72;;JackaDelicka '-';24.11.19 12:20:34;0;Damn, I Can't Wait For This Movie To FINALLY Release! I've Been Waiting All Year;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxzH4Cb2HZ6iwwv_FF4AaABAg
73;;James Brown;24.11.19 12:20:34;0;Its a shame this Joker will never meet the new Batman;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz3JTQ_YZsZ-oVhj7p4AaABAg
74;;Jano Hilarante;24.11.19 12:20:34;2;The best movie I’ve seen in loooooong time, amazing!! ????????????????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugzy9TQObF2eGZLOvcx4AaABAg
75;;Joey Forfun322;24.11.19 12:20:34;0;i can't watch this becuz it's an r-rated film;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxIQRj5mb2A6hj6yf54AaABAg
;75-1;Ace Spade;24.11.19 12:20:34;0;Joey Forfun322 really? I thought it was 14+? I saw it yesterday and it was fine and I’m not 18 or older;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxIQRj5mb2A6hj6yf54AaABAg
;75-2;Joey Forfun322;24.11.19 12:20:34;0;@Ace Spade  idk about your country's laws but mine is like, u have to be 16 and above to watch joker, and im not 16 yet;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxIQRj5mb2A6hj6yf54AaABAg
;75-3;Ace Spade;24.11.19 12:20:34;0;Joey Forfun322 ooohhhh I see;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxIQRj5mb2A6hj6yf54AaABAg
76;;Kabir O;24.11.19 12:20:34;1;Perfect movie for me .;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwx4ZhaWwuykQS2hUN4AaABAg
77;;KiZUBLUU;24.11.19 12:20:34;2;When you look at the trailer after you seen the movie. It feels so much different.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx8KkmkXrX62HArsbN4AaABAg
78;;Lawrence Santiago;24.11.19 12:20:34;0;"Too bad this wont crossover with the upcoming ""The batman"" film. Having a new PG-13 batman film has already been done in many classic films, its time for them to spice things up a little by making it rated r.";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwcnJHTFziu8dpHyz94AaABAg
79;;Laxmee saa;24.11.19 12:20:34;0;I'm waiting for this movie ????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy8TFZQkgN8uOYWfft4AaABAg
80;;Lettie Mokgosi;24.11.19 12:20:34;0;Should I be concerned. .. because I can relate;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx7PWnr0gj2eiM7Ae54AaABAg
81;;Lshaw Official;24.11.19 12:20:34;0;https://www.youtube.com/watch?v=HSu-v66U6mg;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxKrR42o9rsf-09-wB4AaABAg
82;;M Muzamil 786;24.11.19 12:20:34;1;"Amazing. 
 #harrytech . 
 #haniahaider .";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw8M0IZwWStGmJp5Sd4AaABAg
83;;MAFIA CITYY;24.11.19 12:20:34;0;https://youtu.be/Qaf1pwi73WY;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugyb6qDrXn5ChI-HuPt4AaABAg
84;;MOHAMED;24.11.19 12:20:34;29;I think joker is better than batman and don't ask me why??;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw7ib_WefsAVn1HQlt4AaABAg
;84-1;Juana Santacruz;26.11.19 12:20:34;1;Why?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw7ib_WefsAVn1HQlt4AaABAg
;84-2;MOHAMED;26.11.19 12:20:34;1;@Juana Santacruz  I don't know but i like joker;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw7ib_WefsAVn1HQlt4AaABAg
;84-3;Juana Santacruz;27.11.19 12:20:34;2;@MOHAMED  cool me too;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw7ib_WefsAVn1HQlt4AaABAg
85;;Mahmoud games;24.11.19 12:20:34;1;For doing joker movie DC> Marvel;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxH5dZKgmYUBwdz0EB4AaABAg
86;;Mick 7;24.11.19 12:20:34;0;1 Billion! Fuck yes!;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwRImlpL_-zweUQURd4AaABAg
87;;Miguel Pereira;24.11.19 12:20:34;1;This movie is one really shit;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwP49NapnF-JqA9kEl4AaABAg
;87-1;Ace Spade;24.11.19 12:20:34;1;Miguel Pereira fuck off;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwP49NapnF-JqA9kEl4AaABAg
88;;Mooky Blaylock;24.11.19 12:20:34;0;This movie = overrated;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwJ_sEYH_78JSQhgxZ4AaABAg
;88-1;snki slolsa;25.11.19 12:20:34;1;you= shut the hell up;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwJ_sEYH_78JSQhgxZ4AaABAg
;88-2;chicken noodle soup;25.11.19 12:20:34;0;So?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwJ_sEYH_78JSQhgxZ4AaABAg
89;;Moon Cherry;24.11.19 12:20:34;2;This Joker is strangely hot??????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz87v9I6bH9uCQh2Nt4AaABAg
;89-1;Ace Spade;24.11.19 12:20:34;3;Moon Cherry lord glad I’m not the only one;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz87v9I6bH9uCQh2Nt4AaABAg
90;;Mr. T-klas;24.11.19 12:20:34;0;"I love villians...????..????... 
 ..I hate superheroes.....????...????";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwYyqbwicGDp3bHEpZ4AaABAg
91;;MuStAfA SaBaH;24.11.19 12:20:34;0;I did it again, sorry I didn't mean, I mean this masterpiece four or five so I don't remember at all ,,, from iraq ????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzQAZr21bWN-AbXpIt4AaABAg
92;;Mugo llo;24.11.19 12:20:34;0;Where is Batman?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy1RgpfCmw8u0wpVCh4AaABAg
93;;Mustafa Köseo?lu;24.11.19 12:20:34;0;"Are there any nonnative speaker else who perceived that the word ""Joker"" originates from ""Joke-r"" ,which means ""Joke Maker"", after watching this movie?";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugzb7lvzjiT5kdji0Yd4AaABAg
94;;Nguy?n Ph??ng Thu?n;24.11.19 12:20:34;71;"“If it was me dying on the streets you would just walk past me!"" 
 
 I really didn't get out of this line.";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwelvIp5a_jS1ZlB_h4AaABAg
95;;Nuggets_ yt;24.11.19 12:20:34;0;yeah;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwauFAWC8jSKWe4T9h4AaABAg
96;;Ottis;24.11.19 12:20:34;0;As a kid I figured out life is more like the joker, as an adult it's just getting crazier out there;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzLIii626aXUI4tdUJ4AaABAg
97;;Richard Yoshitsume;24.11.19 12:20:34;0;"TEARS CRIES AND SADNESS TURNS INTO SMILE AND LAUGH...  
 (VERY DEEP)";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwT3gbfx2aPjdFyyQt4AaABAg
98;;Robin Bakke Cato;24.11.19 12:20:34;3;This is by far one of the best movies I have ever seen;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw4qB99Kzh-3Qe716B4AaABAg
99;;Rounak Mukherjee;24.11.19 12:20:34;0;This movie makes me laugh & cry at the same time;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwyyF9sdsH2eoXpj0d4AaABAg
100;;Rutilio Perez;24.11.19 12:20:34;1;Does anyone else feel bad for Arthur or it was just me?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwQayGoHHsRZs3m_Ql4AaABAg
;100-1;PokemonFan;25.11.19 12:20:34;0;I'm pretty sure almost everyone that watched this movie did;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwQayGoHHsRZs3m_Ql4AaABAg
101;;The Joker;24.11.19 12:20:34;0;Is it just me, or is it getting crazier out there?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwZ9Ud_bvZYKwwGyJ54AaABAg
102;;TheIronAntelope;24.11.19 12:20:34;2;"Literally the only reason the media hates this film is because it paints rich people, the government and the media as the villains. 
 
 And it’s correct in doing so. Fuck them.";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzUYAgJIfemIwKveMB4AaABAg
103;;Thomas Cogger;24.11.19 12:20:34;1;"Best Jokers of all time: 
 1. Jared Letto 
 2. Ceaser Romero 
 3. Jack Nicholson 
 4. Heath Ledger 
 5. Joaquin Pheonox";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-1;RichSlayerGaming;25.11.19 12:20:34;0;Thomas Cogger Oh good I had a feeling u were joking;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-2;Ace Spade;24.11.19 12:20:34;4;Thomas Cogger wtfff;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-3;Ace Spade;24.11.19 12:20:34;4;Thomas Cogger please say you’re kidding;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-4;RichSlayerGaming;24.11.19 12:20:34;3;Whoa what the hell is wrong with u. Why would u pick Jared Leto as number 1 and put Joaquin Phoenix on number 5!;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-5;Ace Spade;24.11.19 12:20:34;2;RichSlayerGaming ikr;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-6;Ace Spade;24.11.19 12:20:34;2;Thomas Cogger you have more issues than the joker;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-7;Thomas Cogger;24.11.19 12:20:34;2;@Ace Spade  lol. I'm just trolling man;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-8;Ace Spade;24.11.19 12:20:34;2;Thomas Cogger good, I was worried;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-9;Thomas Cogger;24.11.19 12:20:34;3;@Ace Spade  my actual list is probably the reverse of this;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-10;Ace Spade;24.11.19 12:20:34;1;Thomas Cogger good;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
;103-11;Mohamed AL mahfood;24.11.19 12:20:34;1;That is right, but in reverse order;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxe-fDNYQazK4SCm6R4AaABAg
104;;Timothy Thor;24.11.19 12:20:34;0;Check out my joker costume and cosplay in instagram @timothythor?????? love this movie;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwW_-Gl0HqVqgMmuWV4AaABAg
105;;Tooba;24.11.19 12:20:34;0;Did he killed that doctor in the end? His footsteps were bloody!!;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy3cdh2zxZrBIC-g_N4AaABAg
;105-1;DylanNicolasSG;24.11.19 12:20:34;1;duh;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy3cdh2zxZrBIC-g_N4AaABAg
106;;Weird Kid;24.11.19 12:20:34;0;why was this movie so boring;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugyk-OQMv3VEp61o9M94AaABAg
;106-1;PokemonFan;25.11.19 12:20:34;0;Because you're too used to cgi action movies probably;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugyk-OQMv3VEp61o9M94AaABAg
;106-2;irij;25.11.19 12:20:34;0;Answer= it wasn't.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugyk-OQMv3VEp61o9M94AaABAg
107;;WhitesnakeLegend;24.11.19 12:20:34;16;This is not a movie.......... This is a MASTERPIECE........;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwS5A6odEVsXcEespN4AaABAg
108;;Wicked ZeroOne;24.11.19 12:20:34;0;"It's a Movie about How a guy Becomes the Villain...Better Pay attention. People in the World are going Crazy Killing each other. And I Honestly think they are getting what they Deserve ;) hahahah  #CalvaryChapelLagunaCreek";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwAtRN3_TzbNL_iqaZ4AaABAg
109;;Winnie the Xi;24.11.19 12:20:34;0;Joker-China Special Trailer? https://www.youtube.com/watch?v=9GFpBtdO55U;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx0XI9cdttZXYJgg0d4AaABAg
110;;Wonder Woman;24.11.19 12:20:34;0;What do you get when you watch Joaquin perform the Joker and you don’t choose him as Best Actor at the Oscars?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwvIhE7Ng2lyQZm7SN4AaABAg
111;;Xicor;24.11.19 12:20:34;1;"If a sequal does happen they can use Joker has part og the main cannon and re do some of the movies like batman for example but with this joker story aligned with batman the dark night remastered and do the same with Superman the only difference is the Warner Bros HAVE to go off the comics HAVE to anf get actors that care for there roll because you need the the right story telling for all your characters that will be connected in the same universe for example the Wonder Women sequal need to be good and have a goof story same thing with aquaman 2 Then give each Justice leauge member a movie based on one universe that is in the comics then With the Joker make more villain movies like Joker so if your movies for one year want to focus on batman next you need to build his enimies like Joker maybe Riddler, Killer Croc etc who ever fits the story yoir trying to build, then you got the story of batman down, Next, Superman you have to build his character up into the man he is he cares for life amd wants to protect it not just his wife but everyone and at the same time give him something that he needs to fight to protect everyone because he loves everyone so for example again in one of the movies two kids are filming him on their phone and asking him question but the character is distany and looks annoyed but thats not superman he is more of an open character he would walk torward the kids kneel down and talk to them im a meaningful way. Ok we got 3 big ones down Batman, Superman, and Wonder Woman, Next you need to give people like Cyborg a mini series or Movie if needed, Then Green Lantern you need a good actor and mabye a two movie trilogy with them fighting yellow lanters and what ever else has long has it males scence and is part of one story, Thrn comes some tricky situations Martian Manhunter I dont know much about him myself so thats why the story needs to be good either based off comics once again. Ok we got the main heros out of the way lets go back to the Villians Just like Joker we need Movies about them like how I hear there might be a Black Adam Movie it need to be lile Shazam but about a villain and be a little better than Shazam, Thrn you got Black Manta he needs to have no interac yuitons with aquaman but have a story to himself and one that tells us how dangerous he is, Lex Luther need a story like iron man but mor complex because he is like a mix of Iron man and Bruce Wayne, next is Sinestro again font know to much about him you need him to be part of a movie with one other villain, moveing on Killer Frost and Brainiac and the reason gor more Villains than heroes for right now is to give the Jusice leauge the thought that they will loose but that why you add some villians into the story line of some of the heros like Killer Frost, Solomon Grundy and give them a reason why they are part of these teams for the  Justice Leauge Movies to be better so ig you think we have to little heros and villains thats why you have people Like flash and mabye Cheetah off to the side of other movies but are still part of one main movie you understand (and No I dont think Flash should not have a movie in fact a movie about flash would be good for the DCU) Remember that you have to have good directors on these movies that have read more comics than anyone else but can still direct because we dont want Batman useing guns to ruin some great movies and Im not saying the original movies are bad No I enjoyed all the Batman Movies and Thr Superman ones but If the DCU want to have great movies out there they need to work now and start from scratch if they have to because sometimes its what you jave to do because its not about compition its anout how many people enjoy these movies and if we have to wait a long time to get to a Darkside story line just so these movies can be worked on for a while longer it would be worth the wait just remember to get gpod directors that know how to make movies and have read way more than 1 Batman comic get someone that has read all the comics this could redeem the DC frachise into something Greater and more unique than Marvel with Movies bases around Villains Marvel only really has movies on Heros so Warner Bros  its time to go uniqe keep the trend like you did with Joker make DC havr the best Cinamatic universe just like the comics are. 
 And oh yeah about a flash movie give us reverse flash pryher wise known has Zoom has a villain because you know Im just an DC Nerd and I want stuff to happen has well so";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz9iMJrURAA-Hd3LoV4AaABAg
112;;Xxt Music;24.11.19 12:20:34;0;"Nice  
 #CryptoSites   trusted hyip sites";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzSmn8iF4fndA5VQrd4AaABAg
113;;Zac Wilson;24.11.19 12:20:34;17;He doesn’t really seem like a villain in this version;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwi50QmBs2CbsQh0TB4AaABAg
;113-1;Rebekah Waldron;24.11.19 12:20:34;8;it's because the movie made us understand him and saw how unfair he was being treated;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwi50QmBs2CbsQh0TB4AaABAg
;113-2;TONI DUQUE;24.11.19 12:20:34;3;and its because the movie is made to show us why he turned into a villain;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwi50QmBs2CbsQh0TB4AaABAg
;113-3;Jesus Onofre;26.11.19 12:20:34;4;Zac Wilson - he is a villain created by the society.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwi50QmBs2CbsQh0TB4AaABAg
114;;Zo2_Omar;24.11.19 12:20:34;2;Best movie and joker;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzNaQ0sz-XDLXO6Yal4AaABAg
115;;alexa piers;24.11.19 12:20:34;0;the joker i used to know was wrong, I'm falling in love with this joker. ??;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy135oCXtBLwR42Sjp4AaABAg
116;;banana-shaped earth;24.11.19 12:20:34;0;Zorro the gay blade.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgykSxVKYGoD_F_xJD94AaABAg
117;;casper mortensen;24.11.19 12:20:34;0;they should make the sequel about harley quin and her story with joker. pretty sure there is more then a love story to tell about that.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx4tDoVnHFBmO84gvB4AaABAg
118;;eythar burhan;24.11.19 12:20:34;0;joaquin pheonix deserves an oscar on each scene  ??????????????????????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzMFT51k9mVAef5WhR4AaABAg
119;;hotmandead1;24.11.19 12:20:34;1;I have the say the video is stunning;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyXFMf_4bNWtfNVzTd4AaABAg
120;;m59 54;24.11.19 12:20:34;0;They said up the disney movie made ppl cry but I snored through that shit. I hope this one doesnt disappoint me;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgydWKf4zvkzRXTcNLF4AaABAg
;120-1;PokemonFan;25.11.19 12:20:34;0;Did you watch it yet?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgydWKf4zvkzRXTcNLF4AaABAg
121;;muhaDK;24.11.19 12:20:34;0;A Fking masterpiece!!!! WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOW;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxFFECUJ2_9Xpo2vwd4AaABAg
122;;muhaDK;24.11.19 12:20:34;0;"Idk, After this movie, I feel im a strongere person!
 
 Ty Joker!";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugzrxcnp34bkqN0lCwl4AaABAg
123;;pax north;24.11.19 12:20:34;0;"""Do not be deceived: God cannot be mocked. A man reaps what he sows.""  
 
 
 - Galatians 6:7 -";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz6lP9FN-xlSU-2_zN4AaABAg
124;;prtnst;24.11.19 12:20:34;13;This movie hits differently when you suffer from depression;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyCO3OEzUaTDDcUw294AaABAg
;124-1;huge chiefs fan;26.11.19 12:20:34;3;You can say that again pal;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyCO3OEzUaTDDcUw294AaABAg
125;;risshi tharan;24.11.19 12:20:34;0;J O K E R;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwF_CIvzxZ_btnIyCF4AaABAg
126;;?Berk;24.11.19 12:20:34;1;Don't  forget to  smile;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxlgIa2i_LLNsb1qh94AaABAg
127;;AJmuscleflex;25.11.19 12:20:34;4;THEY (the system) Created a monster (or hero?);https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugz5vTnWiJZ4Slw1xSV4AaABAg
128;;Anas IQ;25.11.19 12:20:34;10;As kids who love MCU movies...... As adults who understand this movie;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzXWJuZGPxyrBVH8lt4AaABAg
129;;BakedPotatoYT;25.11.19 12:20:34;6;"First Ever R-Rated Movie to cross $1 Billion. 
 
 PS. With the budget of $55 Million and without it launching on China.";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwqpqa3HI23CRJTMB54AaABAg
130;;BakedPotatoYT;25.11.19 12:20:34;1;Since Joker 2 is announced, if Joaquin Phoenix wanted and agreed to a sequel, trust him.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyUUprQ_2xJfJ-wTbF4AaABAg
131;;Barak Obama;25.11.19 12:20:34;0;?????????? ?????;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgxDLdZOq3IW4TCJ4LV4AaABAg
132;;Bleatz;25.11.19 12:20:34;1;the movie is so awful isnt it?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwrbjq6eRM4yFhmTgV4AaABAg
;132-1;irij;26.11.19 12:20:34;4;Bleatz It is actually fucking amazing. So good.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugwrbjq6eRM4yFhmTgV4AaABAg
133;;Buyi Majola;25.11.19 12:20:34;0;Can somebody tell me why they think this movie was good.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzXCdFxhJajIQElXyp4AaABAg
;133-1;Ace Spade;25.11.19 12:20:34;0;Buyi Majola fuck off, it was amazing;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzXCdFxhJajIQElXyp4AaABAg
134;;Charizard Feraligatr;25.11.19 12:20:34;0;not rly here to be a 20 something white guy who you have to worry about becoming a school shooter on main, but just read the script and got literal chills. a masterpiece and i dont even need to watch it to understand that. just kinda afraid people will miss the point of it, what with how popular it is (deservedly so), but this trailer itself? stunning. shocking. good lord, i'm kinning joker?? in this day and age??? wow;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyKgbtFrYr9e4UkdNF4AaABAg
135;;Cody Cortez;25.11.19 12:20:34;0;It only takes a man to go werewolf, with one single problem society.;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugy2zu7R5gt4amVbSfx4AaABAg
136;;Coke Morgan;25.11.19 12:20:34;1;This movie was good;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzInnYggrVKyOPbfa94AaABAg
137;;CoolBoy And The Friends;25.11.19 12:20:34;0;Would you like another joke, Murray ?;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgyiQvaoH2P3Z3132vZ4AaABAg
138;;Daniel Madrigal;25.11.19 12:20:34;2;"Joaquin Phoenix: ""One small thing, when you give me the oscar, can you introduce me as Joker""";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx8gSG9GK0gArDichx4AaABAg
;138-1;Eric Eric;25.11.19 12:20:34;0;??;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx8gSG9GK0gArDichx4AaABAg
139;;Eric Eric;25.11.19 12:20:34;0;"JOKER : when a man goes nuts and has no resources. 
 BATMAN : when a man goes nuts and has resources.";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugx5HDdO3lLbSikHlFZ4AaABAg
140;;FACTonia;25.11.19 12:20:34;1;"RDJ lost his Oscar in 2009 
 Because of  Heath Ledger's  joker 
 Is RDJ going to lose his Oscar 
 Because of  Joquin Phoenix's  joker?? 
 ??......( 1 like=1 Yes )";https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgzdYwFBLH5EhoMOhZx4AaABAg
141;;Gabe Rodriguez;25.11.19 12:20:34;1;He shoots mory live on television in the end;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxdt89HLGQTc9h4i7t4AaABAg
;141-1;erikmcnasty;25.11.19 12:20:34;0;Gabe Rodriguez lol;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugxdt89HLGQTc9h4i7t4AaABAg
142;;Gary Franko;25.11.19 12:20:34;1;I watched this movie and it was such a good experience shame it had to end;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=Ugw4ZY5gXMRI0AybMIx4AaABAg
143;;HarlotteMay MSP!;25.11.19 12:20:34;0;Dc just got one up on marvel ??;https://www.youtube.com/watch?v=zAGVQLHvwOY&lc=UgwTB0ywfU3S3kUzjxt4AaABAg
